,"(42.125, -75.125)","(42.125, -74.875)","(42.125, -74.625)","(42.375, -75.125)","(42.375, -74.875)","(42.375, -74.625)"
2015-01-01,77.80214648387097,77.26978858064516,76.56397751612903,78.21651606451613,77.6564105483871,76.98290164516129
2015-02-01,80.67534078571428,80.26190774999999,79.89176585714286,80.96059792857143,80.53698871428571,80.26273192857143
2015-03-01,78.59382751612902,78.37181648387097,78.10190032258065,78.75748196774194,78.53333438709677,78.32539174193549
2015-04-01,82.17978213333332,82.2190989,82.32216716666667,81.82484313333333,81.8625293,81.98597553333335
2015-05-01,80.72823561290322,80.89517512903227,81.1968690967742,80.1887589032258,80.36516238709677,80.71946212903227
2015-06-01,72.53605366666667,72.92644879999999,73.32294103333334,71.2818581,71.75873126666667,72.1821346
2015-07-01,74.58522948387098,74.6027989032258,74.66197906451613,74.09130148387098,74.15818938709677,74.194109
2015-08-01,80.32739129032258,80.47846799999999,80.38824974193548,80.02262916129033,80.25879822580644,80.17263183870968
2015-09-01,74.01126133333334,74.58954493333334,74.66314203333333,73.66980396666666,74.4381463,74.53162553333333
2015-10-01,82.28481787096774,82.51116364516129,82.42740274193548,82.66873506451613,82.98667161290322,82.85708567741936
2015-11-01,82.15075056666666,81.92541386666667,81.44496526666667,82.63352006666668,82.4117655,81.92645253333333
2015-12-01,84.31378687096775,83.85299022580645,83.22443812903227,85.01810083870969,84.51978725806451,83.88797867741935
2016-01-01,76.14187874193549,75.62386983870968,75.16797848387097,76.65002890322582,76.09457254838709,75.61415264516128
2016-02-01,81.14577624137931,80.7639406551724,80.23995486206896,81.94230934482758,81.5734442413793,81.08470931034482
2016-03-01,77.81802087096774,77.69703390322582,77.58082045161291,78.26383770967742,78.1077080967742,78.01640280645161
2016-04-01,78.01287623333333,78.00606073333333,78.10049663333332,78.20720166666666,78.1921172,78.3110634
2016-05-01,78.98028251612904,79.80166887096775,80.7506560967742,79.14095138709678,79.89093151612903,80.79941548387097
2016-06-01,69.91168716666667,70.11201053333333,70.93360406666667,68.33901576666668,68.55885686666667,69.45558213333334
2016-07-01,71.98188496774193,72.56444083870969,73.28680596774194,70.85237393548387,71.490308,72.26455412903226
2016-08-01,80.1239858064516,80.30637174193548,80.63098519354838,80.16690377419354,80.35442680645161,80.5895319032258
2016-09-01,78.79981596666667,79.5685999,79.8320832,78.51184653333333,79.3737457,79.635937
2016-10-01,78.57076312903226,78.8556444516129,78.63886199999999,78.73237974193547,79.06946729032259,78.87752525806451
2016-11-01,83.31161236666667,82.93385310000001,82.34746663333334,83.69714026666666,83.32860653333334,82.83318893333333
