,"(42.125, -75.125)","(42.125, -74.875)","(42.125, -74.625)","(42.375, -75.125)","(42.375, -74.875)","(42.375, -74.625)"
1990-01-01,267.53436279296875,266.7782287597656,265.6407470703125,267.39447021484375,266.6259460449219,265.68133544921875
1990-01-02,265.6205749511719,264.9201354980469,263.57818603515625,265.8819885253906,265.2076110839844,264.21160888671875
1990-01-03,260.7845153808594,259.7292785644531,257.95562744140625,257.4843444824219,256.4062194824219,255.04934692382812
1990-01-04,254.04510498046875,252.92990112304688,251.61000061035156,252.61647033691406,251.4099578857422,250.1092987060547
1990-01-05,248.2042694091797,247.77227783203125,247.20912170410156,246.7489013671875,246.29026794433594,245.99969482421875
1990-01-06,249.95298767089844,248.65419006347656,246.84628295898438,247.65606689453125,246.2705535888672,244.8368682861328
1990-01-07,266.5159912109375,265.6480712890625,264.2773742675781,265.7702331542969,264.902587890625,263.8144836425781
1990-01-08,258.79290771484375,258.2500305175781,257.3401794433594,258.5511474609375,257.9298400878906,257.1014709472656
1990-01-09,252.8302001953125,252.31814575195312,251.78665161132812,251.93812561035156,251.349609375,250.96900939941406
1990-01-10,250.6068572998047,250.46731567382812,249.98135375976562,249.89291381835938,249.7026824951172,249.50355529785156
1990-01-11,253.43235778808594,252.90472412109375,252.06446838378906,252.3416290283203,251.78915405273438,251.31576538085938
1990-01-12,261.22125244140625,260.3673095703125,259.1982727050781,260.3113708496094,259.41259765625,258.54547119140625
1990-01-13,269.1341552734375,268.48681640625,267.46295166015625,268.45416259765625,267.7348937988281,266.9203796386719
1990-01-14,268.72283935546875,268.3562316894531,267.6893005371094,268.3391418457031,267.9100036621094,267.44134521484375
1990-01-15,264.4525451660156,264.0384216308594,263.42584228515625,263.00323486328125,262.5189208984375,262.13739013671875
1990-01-16,269.59344482421875,269.1034240722656,268.4455261230469,269.23443603515625,268.59722900390625,267.9805603027344
1990-01-17,275.31964111328125,274.7117004394531,273.7425231933594,275.4830017089844,274.79046630859375,273.99102783203125
1990-01-18,275.0971374511719,274.5767822265625,273.67535400390625,275.1607360839844,274.56219482421875,273.8494567871094
1990-01-19,273.23675537109375,272.820556640625,271.8664245605469,273.4357604980469,272.95166015625,272.17657470703125
1990-01-20,269.8955993652344,269.62188720703125,268.96063232421875,269.7729187011719,269.35260009765625,268.7877502441406
1990-01-21,265.4841613769531,265.2706298828125,264.757080078125,265.6955871582031,265.3509826660156,264.9413757324219
1990-01-22,261.82891845703125,261.7549743652344,261.3241271972656,261.99853515625,261.8240051269531,261.53436279296875
1990-01-23,257.93768310546875,257.5238342285156,256.83050537109375,257.8723449707031,257.3224792480469,256.7085876464844
1990-01-24,264.6226806640625,264.1142578125,263.2541198730469,264.9649963378906,264.3453369140625,263.5934753417969
1990-01-25,262.70501708984375,262.29388427734375,261.4124755859375,262.932861328125,262.4584655761719,261.75079345703125
1990-01-26,265.15875244140625,264.8627014160156,264.29559326171875,265.6700439453125,265.2532653808594,264.7738037109375
1990-01-27,264.435302734375,264.0753479003906,263.28387451171875,264.1921691894531,263.74298095703125,263.11187744140625
1990-01-28,264.9088439941406,264.3772277832031,263.5130310058594,264.48016357421875,263.8952331542969,263.21826171875
1990-01-29,257.83880615234375,257.3894348144531,256.5299987792969,257.48907470703125,256.9638671875,256.28790283203125
1990-01-30,252.52052307128906,252.32672119140625,251.73968505859375,252.545166015625,252.1862335205078,251.64012145996094
1990-01-31,258.8402099609375,258.5723876953125,258.03765869140625,258.67510986328125,258.25079345703125,257.71044921875
1990-02-01,256.3619689941406,256.235595703125,255.70126342773438,256.12115478515625,255.84434509277344,255.46487426757812
1990-02-02,259.0023498535156,258.42572021484375,257.2589416503906,259.17578125,258.5216979980469,257.5542297363281
1990-02-03,260.2780456542969,259.7542724609375,258.7731018066406,260.7496032714844,260.1465759277344,259.3747253417969
1990-02-04,272.6344909667969,272.1737365722656,271.19219970703125,272.793701171875,272.30438232421875,271.5321044921875
1990-02-05,271.7275085449219,271.5736083984375,270.94061279296875,271.9886474609375,271.74407958984375,271.2551574707031
1990-02-06,265.711669921875,265.5693054199219,265.1753845214844,266.035888671875,265.78021240234375,265.462646484375
1990-02-07,265.84405517578125,265.5462646484375,264.69964599609375,265.847412109375,265.57110595703125,264.92755126953125
1990-02-08,267.0555725097656,267.04833984375,266.42254638671875,267.56707763671875,267.4410095214844,266.7997131347656
1990-02-09,264.1873474121094,263.2383728027344,262.07110595703125,264.17138671875,263.12628173828125,262.1033020019531
1990-02-10,265.6271057128906,265.0830078125,264.0682067871094,266.2363586425781,265.5672912597656,264.6949157714844
1990-02-11,263.50128173828125,263.30908203125,262.70355224609375,263.05804443359375,262.78472900390625,262.2795715332031
1990-02-12,257.1701354980469,256.8710021972656,255.8922882080078,256.9670715332031,256.5421447753906,255.69349670410156
1990-02-13,268.1916809082031,267.5680847167969,266.5965270996094,268.19647216796875,267.44488525390625,266.62030029296875
1990-02-14,269.0731201171875,268.40283203125,267.5618591308594,268.8322448730469,268.1354675292969,267.42425537109375
1990-02-15,272.41778564453125,271.8092041015625,270.73602294921875,272.8984375,272.19683837890625,271.2915344238281
1990-02-16,266.2427978515625,265.8319091796875,265.62408447265625,267.2049560546875,266.554443359375,266.1582946777344
1990-02-17,275.0628967285156,274.0283508300781,272.10821533203125,275.3995666503906,274.3202819824219,272.7055358886719
1990-02-18,278.19024658203125,277.6241760253906,276.41876220703125,277.7308654785156,277.157958984375,276.16717529296875
1990-02-19,273.237548828125,272.7655029296875,271.7602844238281,273.19415283203125,272.63427734375,271.8094482421875
1990-02-20,273.02093505859375,272.2319030761719,270.98785400390625,273.4286193847656,272.5606689453125,271.4927978515625
1990-02-21,272.1394348144531,271.4947204589844,270.51654052734375,272.7251892089844,272.02288818359375,271.1897888183594
1990-02-22,270.7127685546875,270.2621154785156,269.5039978027344,271.0598449707031,270.4648132324219,269.8448486328125
1990-02-23,271.8562316894531,271.4090270996094,270.66558837890625,272.1012268066406,271.52178955078125,270.9129333496094
1990-02-24,275.3489685058594,274.5723876953125,273.3193054199219,275.63812255859375,274.77093505859375,273.7355651855469
1990-02-25,274.1646728515625,273.5874328613281,272.6021423339844,274.11004638671875,273.43780517578125,272.65728759765625
1990-02-26,272.0293273925781,271.66082763671875,270.85858154296875,272.165283203125,271.778076171875,271.170654296875
1990-02-27,272.0591125488281,271.8377380371094,271.3315734863281,271.4162902832031,271.1900634765625,271.0068664550781
1990-02-28,269.4983825683594,269.3306579589844,268.83709716796875,268.83966064453125,268.54339599609375,268.1334533691406
1990-03-01,268.61212158203125,268.2279357910156,267.5482482910156,268.16229248046875,267.6879577636719,267.1613464355469
1990-03-02,273.7362365722656,273.0855712890625,271.89593505859375,273.4476318359375,272.7108459472656,271.692626953125
1990-03-03,272.764404296875,272.0088195800781,270.82965087890625,273.0064392089844,272.2051086425781,271.2237548828125
1990-03-04,269.3570556640625,268.920654296875,268.0931091308594,269.30023193359375,268.84735107421875,268.2400207519531
1990-03-05,269.2070617675781,268.64190673828125,267.82745361328125,269.09906005859375,268.4879455566406,267.8570556640625
1990-03-06,273.50677490234375,272.664794921875,271.4826965332031,273.6136169433594,272.7758483886719,271.8438415527344
1990-03-07,273.56463623046875,272.8923034667969,271.9753112792969,273.4718322753906,272.7419738769531,272.0532531738281
1990-03-08,272.5396423339844,271.9017333984375,271.1028747558594,272.64215087890625,271.8916931152344,271.2135925292969
1990-03-09,277.6761474609375,277.1139831542969,276.0381164550781,277.4378967285156,276.80072021484375,275.9677429199219
1990-03-10,273.3314208984375,273.0146789550781,272.44952392578125,273.3312683105469,273.0196533203125,272.69854736328125
1990-03-11,268.6175537109375,268.3805847167969,267.8172607421875,268.3651123046875,268.0259094238281,267.6160583496094
1990-03-12,267.1684265136719,266.7581787109375,266.07379150390625,267.3626403808594,266.83929443359375,266.2285461425781
1990-03-13,264.7236328125,264.4972839355469,264.28326416015625,264.903564453125,264.5380859375,264.3356628417969
1990-03-14,269.3049011230469,268.8988342285156,268.10302734375,269.6955871582031,269.2361145019531,268.63873291015625
1990-03-15,270.1904602050781,269.6697692871094,268.9913635253906,270.5105895996094,269.8816833496094,269.3162841796875
1990-03-16,270.7638854980469,270.2124938964844,269.50030517578125,270.6145935058594,269.9399108886719,269.3977355957031
1990-03-17,269.595458984375,268.89208984375,267.8254699707031,269.3138427734375,268.4811096191406,267.5839538574219
1990-03-18,267.681640625,267.0298156738281,266.1730041503906,267.87255859375,267.109375,266.3941955566406
1990-03-19,270.3596496582031,269.48785400390625,268.37530517578125,270.6528625488281,269.7156677246094,268.77685546875
1990-03-20,276.5912170410156,275.922119140625,274.91253662109375,276.7540283203125,276.007568359375,275.1481628417969
1990-03-21,273.40155029296875,273.0260314941406,272.393310546875,273.1260986328125,272.62139892578125,272.1064758300781
1990-03-22,270.2037048339844,269.78912353515625,269.1455078125,270.5561828613281,270.0930480957031,269.5904846191406
1990-03-23,268.6402893066406,268.2901306152344,267.6959533691406,268.63555908203125,268.2234802246094,267.8164978027344
1990-03-24,268.1596984863281,267.53607177734375,266.6957702636719,268.0289306640625,267.31585693359375,266.6437072753906
1990-03-25,269.768310546875,269.1524963378906,268.1681213378906,269.8716735839844,269.1611328125,268.34075927734375
1990-03-26,271.511474609375,271.2898254394531,271.01104736328125,271.5834045410156,271.2893371582031,271.1515808105469
