season,"(42.125, -75.125)","(42.125, -74.875)","(42.125, -74.625)","(42.375, -75.125)","(42.375, -74.875)","(42.375, -74.625)"
DJF,0.46112198822913797,0.4509171967154657,0.466736544617504,0.5796600805954881,0.5498215406458371,0.538679419821392
JJA,0.5126367971013792,0.518830695652241,0.5559588913043854,0.5961287463767917,0.5873989239130424,0.5953101195652835
MAM,1.739604384057941,1.7227891086956788,1.7001247898550673,1.7730542137680914,1.7534607862318694,1.7232576268115736
SON,0.8961880219779914,0.8875568827838833,0.8993362234432425,0.9642592490843072,0.934151161172224,0.9107664139193616
