season,"(42.125, -75.125)","(42.125, -74.875)","(42.125, -74.625)","(42.375, -75.125)","(42.375, -74.875)","(42.375, -74.625)"
DJF,1.0498183402294563,1.0500317908918704,1.049831341145877,1.0540501818401975,1.0532911320510363,1.0521097917004036
JJA,1.0688735178713475,1.0719611212591273,1.074908700270069,1.068817226771348,1.0718666060572166,1.0747961298536433
MAM,1.025977940924334,1.0219017527373884,1.0178186735582255,1.0269848062774134,1.0221201547139005,1.017206094512252
SON,1.004538848799145,1.0024659261461206,1.0004188620632286,1.0061211880115972,1.003264866215398,1.0005562706051205
