season,"(42.125, -75.125)","(42.125, -74.875)","(42.125, -74.625)","(42.375, -75.125)","(42.375, -74.875)","(42.375, -74.625)"
DJF,275.6526560892497,275.4673651194262,274.8723196153813,275.6928488070029,275.38587664940565,274.9007306706327
JJA,300.5247811801192,300.31816667197404,299.7484052796295,300.6927963256836,300.345046245188,299.8855379961539
MAM,288.4066882036734,288.1979516070822,287.5550831117492,288.4388969421387,288.1063486624455,287.59085959835323
SON,290.26695821573446,290.04103645073184,289.40701874114654,290.48623944516584,290.13254575624575,289.61774321056544
