centre_date,TAC,Var
1992-06-01,0.5725673810918352,1.244995831083305
1993-06-01,0.4981783048764513,1.060923024000445
1994-06-01,0.36551153604954184,0.8915430926931507
1995-06-01,0.18714987701141905,0.8041429203955058
1996-06-01,0.12686991697487038,0.7882434531171737
1997-06-01,0.08049151373330313,0.7731740646006997
1998-06-01,0.15434997568161296,0.8169743615511582
1999-06-01,0.11481333626600256,0.7680750046016348
2000-06-01,0.07188880249570653,0.7158064630292634
2001-06-01,0.04567974425911628,0.6624670681347266
2002-06-01,0.08590640570833621,0.6165037435008258
2003-06-01,0.0777743842472885,0.6577174511687723
2004-06-01,0.15457962187941393,0.7126341335806914
2005-06-01,0.162097443515345,0.7164908160422675
2006-06-01,0.23491924597182956,0.7452794016340556
2007-06-01,0.3151196441637727,0.8164680499789903
2008-06-01,0.2925937121685278,0.6801695342881592
2009-06-01,0.298457259709291,0.7096417839831999
2010-06-01,0.30224374664381176,0.7107337249341241
2011-06-01,0.3447052879917832,0.8328893636546679
2012-06-01,0.279411093931898,0.7962206024953561
2013-06-01,0.29793372421595493,0.8231453852913692
2014-06-01,0.23476588987727837,0.8234773784810767
2015-06-01,0.2696457134655541,0.9111913827247519
2016-06-01,0.30450076647743884,0.917731656214089
