centre_date,TAC,Var
1989-12-01,0.2102711615750867,0.21441800315808854
1990-12-01,0.07097470462560235,0.35138382844457594
1991-12-01,0.10217215472470098,0.35814561468887934
1992-12-01,0.18791964993097646,0.4064107622457057
1993-12-01,0.1470326959686537,0.4373354049039867
1994-12-01,0.1424018608456871,0.38930897894875616
1995-12-01,0.1457841876000534,0.2917624604681744
1996-12-01,0.196933906790585,0.29398558980357736
1997-12-01,0.08675871245308445,0.32004024509517687
1998-12-01,0.061366001782664686,0.287497995523151
1999-12-01,0.13894157891216458,0.3992058782533355
2000-12-01,0.8175509275801002,0.8921447264200384
2001-12-01,0.9303921868353306,1.168746652091545
2002-12-01,0.879874610392716,1.133755910031155
2003-12-01,0.8445010717571089,0.992717940178541
2004-12-01,0.37804645170929774,0.5622270138782595
2005-12-01,0.3476280906151496,0.3889084204030171
2006-12-01,0.37143039940784245,0.517381281897945
2007-12-01,0.5338402786718867,0.6203170456055525
2008-12-01,0.4968130460126618,0.6885110470455065
2009-12-01,0.9675137890158549,1.1933267963940675
2010-12-01,1.0372081199394623,1.5006379192019188
2011-12-01,0.989007342484518,1.3366579576951858
2012-12-01,0.8814057752298244,1.0670460652711617
2013-12-01,0.6256033119918525,0.7867684543985166
2014-12-01,0.652513788033626,0.5996949785830943
2015-12-01,0.7521414993927668,0.5183167794133142
2016-12-01,0.8057017599884991,0.5140334884616314
2017-12-01,0.8409497545708772,0.5042395206870901
2018-12-01,0.698216114172459,0.25580630322185643
