centre_date,TAC,Var
1984-06-01,-0.28274799009187074,0.8492509056129411
1985-06-01,-0.19078688048264023,1.290839594677442
1986-06-01,-0.1934078615718058,1.2368691198702255
1987-06-01,-0.06291645880053516,1.0141843377358277
1988-06-01,-0.0775378516360716,1.0054541684711533
1989-06-01,0.0157922601634397,1.0324312694575293
1990-06-01,0.08787651413670393,0.545801285946634
1991-06-01,0.09851610305338658,0.6962331983883396
1992-06-01,0.25589416927797964,0.9308734281869006
1993-06-01,0.24443515098600646,0.9925093192369713
1994-06-01,0.27001932858809646,0.8586994712931956
1995-06-01,0.2576080020150269,0.9186218851140135
1996-06-01,0.2969970461701628,1.0007059078732279
1997-06-01,0.33784161190645745,1.1478443782489267
1998-06-01,0.3799564028901779,1.200827059576153
1999-06-01,0.356453967106705,1.201605942324236
2000-06-01,0.3582396585437305,1.1538404312197412
2001-06-01,0.3720091843498944,0.832547400509375
2002-06-01,-0.016601851772366113,0.5822382012609122
2003-06-01,-0.18327504110423867,0.4639554342631753
2004-06-01,0.01573600034679077,0.7847422617666526
2005-06-01,-0.015760774686539806,0.836846328771642
2006-06-01,-0.06468227392206041,0.9197295387142599
2007-06-01,0.042565844459874075,1.2317276339375316
2008-06-01,0.1382943976418517,1.5293924134802588
2009-06-01,0.07311143593179864,1.2416679950931075
