season,"(42.125, -75.125)","(42.125, -74.875)","(42.125, -74.625)","(42.375, -75.125)","(42.375, -74.875)","(42.375, -74.625)"
DJF,246.6353463552078,262.3100844705844,272.7131383534763,247.80006391228324,257.865509401224,266.45713958098236
JJA,359.30582918574925,371.9397313290103,379.6108243298919,357.1447040941371,368.55751224683166,376.7560129618137
MAM,293.40077138572354,306.3802086375353,314.61803317492473,292.6273253354738,301.6353305160661,308.6944211486095
SON,294.69243513849347,305.85737137753955,313.01664162467205,294.9041586927356,302.315613780445,307.89650310941215
