centre_date,TAC,Var
1992-06-01,0.6301462413917561,2.1620379118193522
1993-06-01,0.47258019939825185,0.5571470494434037
1994-06-01,0.5945178381657203,0.5684997877037921
1995-06-01,0.5743758600901548,0.9549509873250833
1996-06-01,0.5669025907990195,1.0633705969994909
1997-06-01,0.5096649842923398,0.8132347765098511
1998-06-01,0.4958290066635381,0.899106916437801
1999-06-01,0.4592866706169323,0.886038481666287
2000-06-01,0.4222303402825236,0.5808359041989828
2001-06-01,0.3989974510896479,0.3956300381965262
2002-06-01,0.3891220634872317,0.43206362105685864
2003-06-01,0.36881085132512664,0.49151772377817526
2004-06-01,0.3208321919853853,0.3720668846889119
2005-06-01,0.4015536796988724,0.3917364408756783
2006-06-01,0.33757445320809126,0.3788561841013805
2007-06-01,0.5052285428267969,0.6318747019905618
2008-06-01,0.5760245336388741,0.5683850835027537
2009-06-01,0.6087439952017107,0.5576634098794421
2010-06-01,0.5715379595949933,0.524185405526241
2011-06-01,0.5376680727171906,0.5875366001994908
2012-06-01,0.3763551057464161,0.49845028241097816
2013-06-01,0.3261394845246665,0.4419047196393815
2014-06-01,0.36145589279012313,0.7939079594193135
2015-06-01,0.4107201766873321,0.8539155888283313
2016-06-01,0.3557756326071696,0.9601682678745954
2017-06-01,0.3256066005648527,0.7237921123985326
2018-06-01,0.3523793448322269,0.8746500346373551
2019-06-01,0.28648748659685935,0.577770314765591
2020-06-01,0.22387025135434352,0.5027719629104458
2021-06-01,0.38596724207965405,0.40896056283661025
2022-06-01,0.5737352551880451,0.7858404456354531
2023-06-01,0.6285416987051624,0.856068585268881
2024-06-01,0.657391806007801,0.7810375947098559
2025-06-01,0.6517651606605686,1.0085688096385228
2026-06-01,0.6420498532945135,1.1242077474328198
2027-06-01,0.6010348066762878,1.117118961175164
2028-06-01,0.6144127076788074,1.0229581945294763
2029-06-01,0.5985459726342353,1.01321321244253
2030-06-01,0.6563683787758436,0.9871516591289565
2031-06-01,0.6745559128038497,0.8275215460365303
2032-06-01,0.7190468328383914,0.9330760202804046
2033-06-01,0.7335715452040718,1.089444059960091
2034-06-01,0.6930511945413829,1.3339240182984053
2035-06-01,0.6904139179643233,1.3146880780949277
2036-06-01,0.6914906303744454,1.5420894533835987
2037-06-01,0.40584852603025606,0.6647039767420868
2038-06-01,0.4292639446365045,0.6221911327059398
2039-06-01,0.7640661592253496,2.028650768500787
2040-06-01,0.7745945687332543,2.4883074783613996
2041-06-01,0.7951969673704266,2.223447842620853
2042-06-01,0.8074150843190222,2.124135056675177
2043-06-01,0.815017018711173,2.2531652704709337
2044-06-01,0.7781351739913899,0.7275042501796463
2045-06-01,0.7187705637576934,0.4417450489207456
2046-06-01,0.6951951005716762,0.5703624499895975
2047-06-01,0.7097691416542441,0.6920689198770129
2048-06-01,0.7511438636461264,1.412470297925254
2049-06-01,0.7455618722358085,1.842325699725934
2050-06-01,0.761908689726642,1.7129260730576115
2051-06-01,0.7333620807858939,1.7159139912226122
2052-06-01,0.70415047503351,1.8386856530055578
2053-06-01,0.623098995189859,1.1083758022601964
2054-06-01,0.4861994211937748,0.6720668881070284
2055-06-01,0.45927263004487684,0.780826102307802
2056-06-01,0.6006743270642093,0.8541197452223378
2057-06-01,0.6277629667845318,0.7525014333854094
2058-06-01,0.5743667880088782,0.6577851958269068
2059-06-01,0.6236799402175727,0.6342077739686816
2060-06-01,0.6351462690794251,0.5430797825349362
2061-06-01,0.586355109091508,0.47592240508507566
2062-06-01,0.6167144665731439,0.4459396769293954
2063-06-01,0.6081677259811956,0.4001127628507929
