start,end,peak_date,peak_value,threshold,n_points
2006-10-01,2007-04-01,2006-11-01,0.29116319601436547,0.21370363431642045,7
2009-11-01,2010-02-01,2010-01-01,0.28998208629292616,0.21370363431642045,4
2016-12-01,2017-02-01,2017-01-01,-0.2396641238151186,0.21370363431642045,3
2020-02-01,2020-04-01,2020-03-01,0.23312720939023204,0.21370363431642045,3
