centre_date,Var
1994-12-01,2.461978060701947
1995-12-01,1.770562383100828
1996-12-01,1.8001079762612988
1997-12-01,1.7507890548017166
1998-12-01,1.85369744743739
1999-12-01,1.7241603228856412
2000-12-01,1.0623429812110243
2001-12-01,1.02944080544837
2002-12-01,1.0435037524873423
2003-12-01,0.8210667306727565
2004-12-01,0.7728431370248915
2005-12-01,0.784206352238517
2006-12-01,0.8456206871763008
2007-12-01,0.9062339580617008
2008-12-01,0.7603779099469831
2009-12-01,0.623551442448097
2010-12-01,0.718690969377745
2011-12-01,0.7874255616126222
2012-12-01,0.8104004380764132
2013-12-01,1.4292392645323728
2014-12-01,1.3294245233718858
2015-12-01,1.2125888643600244
2016-12-01,1.1037631608011864
2017-12-01,1.083233245429675
2018-12-01,1.093231802043128
2019-12-01,1.1208124609926664
2020-12-01,0.9439143342422207
2021-12-01,0.9857174032048153
2022-12-01,0.9973756223611209
2023-12-01,0.5573095452640735
2024-12-01,0.5529441997438652
2025-12-01,0.5496690136798681
2026-12-01,0.5533180069803874
2027-12-01,0.5035890509542595
2028-12-01,0.5407941253953152
2029-12-01,0.5256686333480401
2030-12-01,0.48147665489018804
2031-12-01,0.380091213684014
2032-12-01,0.34199498795660277
2033-12-01,0.23009787994007763
2034-12-01,0.28128328254063334
2035-12-01,0.2784239584813138
2036-12-01,0.30880106032300925
2037-12-01,0.33712793220114373
2038-12-01,0.33442849147467013
2039-12-01,0.34734552071265273
2040-12-01,0.43104889220813736
2041-12-01,0.3911409926162432
2042-12-01,0.48230807612947935
2043-12-01,0.4769253151334012
2044-12-01,0.5295301805504734
2045-12-01,0.6244467453323338
2046-12-01,0.6028739994460346
2047-12-01,0.6456971776250731
2048-12-01,0.8356784941816947
2049-12-01,0.8856969658442334
2050-12-01,0.9806526825549822
2051-12-01,1.0078791286893316
2052-12-01,0.9360032541053761
2053-12-01,1.10575414781929
2054-12-01,1.2059253752241021
2055-12-01,1.1411788432144832
2056-12-01,1.2056986243957162
2057-12-01,1.3464300808108083
2058-12-01,1.1162214235716863
2059-12-01,1.0881883724764112
2060-12-01,0.9533520603304798
