centre_date,Var
1994-12-01,1.93326512361276
1995-12-01,0.9529081720163342
1996-12-01,0.8926724901555085
1997-12-01,1.220543033470427
1998-12-01,1.1961946791487355
1999-12-01,1.3529627378284752
2000-12-01,1.3282695938124
2001-12-01,1.3935340779961993
2002-12-01,1.0406173677955768
2003-12-01,0.7749109563905119
2004-12-01,0.7546513345331063
2005-12-01,0.7284894896659843
2006-12-01,0.7582037963524777
2007-12-01,0.5984731951372747
2008-12-01,0.6868594633657511
2009-12-01,0.5371379399166071
2010-12-01,0.7399342729669027
2011-12-01,0.7134084558103978
2012-12-01,0.7853241504503605
2013-12-01,0.8073486826995744
2014-12-01,0.8528119664615459
2015-12-01,0.8764920927973509
2016-12-01,0.8318485681907094
2017-12-01,0.7185296252665917
2018-12-01,0.5963086452242922
2019-12-01,0.7667551504355758
2020-12-01,0.6973721081952295
2021-12-01,0.7091718253366947
2022-12-01,0.632870495748236
2023-12-01,0.6361047526679988
2024-12-01,0.7269056000368834
2025-12-01,0.6965464932119052
2026-12-01,0.6909164736585762
2027-12-01,0.7206747080131163
2028-12-01,0.7360479394887781
2029-12-01,0.5772297046582132
2030-12-01,0.7599692561970278
2031-12-01,0.6953951977333576
2032-12-01,0.7645073257450546
2033-12-01,0.8795722655238978
2034-12-01,0.7569580605569416
2035-12-01,0.9110183991540893
2036-12-01,0.9460243110274231
2037-12-01,1.2844883623927752
2038-12-01,1.448593322829478
2039-12-01,1.4361586738161698
2040-12-01,1.0478389711754155
2041-12-01,1.040956236644967
2042-12-01,0.9583863766548186
2043-12-01,0.9595381507236815
2044-12-01,0.9611923420821431
2045-12-01,0.8384531079861528
2046-12-01,0.9207524829674587
2047-12-01,0.5354574307748916
2048-12-01,0.35977172899324167
2049-12-01,0.43504603179741574
2050-12-01,0.4794013215097036
2051-12-01,0.5856362416522705
2052-12-01,0.6669809667254233
2053-12-01,0.721199495862388
2054-12-01,0.877233070942803
2055-12-01,0.923726798403241
2056-12-01,0.9189222298278374
2057-12-01,1.2133365381879997
2058-12-01,1.2187851183564529
2059-12-01,1.1380920096143063
2060-12-01,1.2595751498894259
