season,"(42.125, -75.125)","(42.125, -74.875)","(42.125, -74.625)","(42.375, -75.125)","(42.375, -74.875)","(42.375, -74.625)"
DJF,265.1785363171764,264.69155994298256,263.87320667777686,264.97296836732215,264.3854074866041,263.72241820951916
JJA,286.954604192029,286.4771246775362,285.68648614130433,286.96767589855074,286.41329325,285.80710566666664
MAM,273.97984564855074,273.4969375398551,272.7127729673913,273.9034205326087,273.3326319094203,272.72052388405797
SON,277.7187835970696,277.2603915970696,276.4622638424908,277.7367638937729,277.17515981684977,276.5264531025641
