centre_date,Var
1994-12-01,1.2097303279540588
1995-12-01,0.9802084863908173
1996-12-01,1.0728884118507607
1997-12-01,1.0846224267798383
1998-12-01,1.0813756779982235
1999-12-01,0.7351244225213456
2000-12-01,0.8052949594348613
2001-12-01,0.7843416714035965
2002-12-01,0.6830115918040546
2003-12-01,0.3958091738125587
2004-12-01,0.7421423381807021
2005-12-01,0.7929124686200706
2006-12-01,0.6617440772365452
2007-12-01,0.662296973757337
2008-12-01,0.6815719700424772
2009-12-01,0.7141099787046327
2010-12-01,0.6477141893488989
2011-12-01,0.7371909425560894
2012-12-01,0.7784436184987698
2013-12-01,0.8797624322503399
2014-12-01,0.5754379161021008
2015-12-01,0.5914491487241249
2016-12-01,0.6019833479037398
2017-12-01,0.5855758204457977
2018-12-01,0.5808315977383232
2019-12-01,0.6631198298322494
2020-12-01,0.7104580866914161
2021-12-01,0.6017224300218597
2022-12-01,0.6433515102772487
2023-12-01,0.6710836913424199
2024-12-01,1.3793875690326054
2025-12-01,1.3124274797664284
2026-12-01,1.3232551984502177
2027-12-01,1.3580709632403452
2028-12-01,1.309790977589428
2029-12-01,1.4958441358003256
2030-12-01,1.5114259338052427
2031-12-01,1.5979888223951972
2032-12-01,1.511592202071097
2033-12-01,1.7250519319961442
2034-12-01,1.008565386821433
2035-12-01,1.0017660346838184
2036-12-01,1.6267783394429773
2037-12-01,1.786657468123426
2038-12-01,1.78150991239194
2039-12-01,1.4634186866350372
2040-12-01,1.5005084676797946
2041-12-01,1.4922858962322756
2042-12-01,1.567797618819282
2043-12-01,1.2347557615590776
2044-12-01,1.2387051404553162
2045-12-01,1.57443559886472
2046-12-01,1.091641524136193
2047-12-01,0.9054820032127785
2048-12-01,0.9615405158478452
2049-12-01,1.088365657688007
2050-12-01,1.1053039277588719
2051-12-01,1.0482849928959646
2052-12-01,1.0254145896590992
2053-12-01,1.0064979248344714
2054-12-01,1.1248103203377358
2055-12-01,0.85173149630821
2056-12-01,0.7819488184575699
2057-12-01,0.8248305096922462
2058-12-01,0.7716885017092632
2059-12-01,0.6403119769215915
2060-12-01,0.5553489029080905
