,"(42.125, -75.125)","(42.125, -74.875)","(42.125, -74.625)","(42.375, -75.125)","(42.375, -74.875)","(42.375, -74.625)"
2015-01-01,273.02081580645165,272.8822503225806,272.27727870967743,273.03018806451615,272.7695283870968,272.2739077419355
2015-02-01,277.56816071428574,277.46036571428573,276.8513975,277.5656957142857,277.3350807142857,276.85814214285716
2015-03-01,279.5020593548387,279.3778716129032,278.8239083870968,279.30769354838714,279.06937741935485,278.6515361290323
2015-04-01,288.329142,288.2189783333333,287.65891666666664,288.268454,288.04538966666667,287.64137
2015-05-01,295.769014516129,295.63036290322583,295.0163635483871,295.9388190322581,295.6772841935484,295.20487709677417
2015-06-01,298.4283663333334,298.22962666666666,297.6194833333333,298.602515,298.25138066666665,297.75223066666666
2015-07-01,300.30829322580644,300.01534,299.34040516129033,300.3649241935484,299.9263248387097,299.37084967741936
2015-08-01,299.3321577419355,299.12415387096775,298.50114838709675,299.498059032258,299.16688677419353,298.6769580645161
2015-09-01,293.1785053333333,292.9656966666667,292.352098,293.312816,292.96452733333336,292.4717636666667
2015-10-01,290.8557870967742,290.6271587096774,289.94746,291.01118322580646,290.6585367741935,290.1211951612903
2015-11-01,282.2125943333333,281.91659433333336,281.20107399999995,282.13823933333333,281.71553500000005,281.135426
2015-12-01,276.41133903225807,276.2443906451613,275.63634483870965,276.3361687096774,276.0614496774194,275.59176806451615
2016-01-01,272.1004364516129,271.98594354838707,271.41764838709673,272.1930267741935,271.9493780645161,271.47873225806455
2016-02-01,273.4273648275862,273.3552724137931,272.82380517241376,273.32280827586203,273.11039068965516,272.69147379310346
2016-03-01,278.3344261290323,278.1621132258064,277.5718329032258,278.2943570967742,278.0048103225806,277.54167387096777
2016-04-01,286.304166,286.10254100000003,285.465331,286.30548699999997,285.981625,285.4832236666667
2016-05-01,293.98271064516126,293.8066367741936,293.13906483870966,294.1396306451613,293.84401483870965,293.3168064516129
2016-06-01,300.726525,300.4921156666667,299.783866,300.83311599999996,300.4716916666667,299.91233900000003
2016-07-01,302.5903935483871,302.3522370967742,301.6870774193548,302.6633677419355,302.2924964516129,301.7683216129032
2016-08-01,302.3608312903226,302.1244861290323,301.4286677419355,302.46850322580644,302.12428064516126,301.5909351612903
2016-09-01,297.82037599999995,297.53672766666665,296.78938366666665,298.1205516666667,297.71517566666665,297.09643666666665
2016-10-01,289.9020387096774,289.69275806451617,289.0547693548387,289.9976803225806,289.6579583870968,289.15548935483866
2016-11-01,284.5568893333333,284.27846800000003,283.53743966666667,284.60728600000004,284.21505133333335,283.61748700000004
2016-12-01,275.9940870967742,275.74764870967743,275.0857161290322,276.09841,275.7356870967742,275.1875364516129
2017-01-01,270.1019651612903,269.9756312903226,269.41802096774194,270.11780096774197,269.86006741935483,269.40711612903226
2017-02-01,272.9073875,272.8168175,272.2432282142857,272.97746464285717,272.75105285714284,272.27758714285716
2017-03-01,278.5854329032258,278.5185025806452,277.9711512903226,278.2124216129032,278.0184070967742,277.6036174193548
2017-04-01,287.314894,287.05905766666666,286.38689733333337,287.15926233333334,286.78130400000003,286.24514
2017-05-01,295.01664677419353,294.751655483871,293.9959058064516,294.9199303225807,294.5271083870968,293.9186396774193
2017-06-01,300.72471766666666,300.45497566666666,299.74664966666666,300.89107500000006,300.4896503333333,299.92060599999996
2017-07-01,303.77914838709677,303.5089348387097,302.7959690322581,304.02912677419357,303.6186074193549,303.02804774193544
2017-08-01,299.67340548387097,299.4379580645161,298.78481967741936,299.79471580645156,299.4363841935484,298.92308032258063
2017-09-01,294.430244,294.220214,293.57868733333333,294.54665166666666,294.2092566666667,293.6945606666667
2017-10-01,290.9718164516129,290.7128716129032,289.9795377419355,291.1514229032258,290.769575483871,290.17624677419354
2017-11-01,281.29779633333334,281.058137,280.3958416666666,281.30664333333334,280.92963433333335,280.3811866666667
2017-12-01,269.93699,269.75357483870965,269.1890432258064,270.1133787096774,269.8008541935484,269.3319358064516
2018-01-01,273.48527193548387,273.31921741935486,272.67384774193545,273.49789451612907,273.20880612903227,272.67590580645157
2018-02-01,273.4717271428571,273.37008607142855,272.7389710714286,273.44036964285715,273.21295214285715,272.6861510714286
2018-03-01,277.18644838709673,277.0237964516129,276.4347370967742,276.95953612903224,276.6731603225806,276.21429645161294
2018-04-01,285.62530599999997,285.46007733333334,284.841465,285.5045513333333,285.21291233333335,284.7275473333333
2018-05-01,292.83670870967745,292.5877264516129,291.87513129032254,293.0800435483871,292.6947570967742,292.1059738709678
2018-06-01,298.0170373333333,297.7941563333333,297.14017466666667,298.0111643333333,297.647199,297.1286273333333
2018-07-01,300.76861709677416,300.4841041935484,299.788644516129,300.71750129032256,300.29617935483867,299.73903806451614
2018-08-01,299.1543119354839,298.94379612903225,298.3202238709677,299.28052322580646,298.9441641935484,298.44883354838714
2018-09-01,295.5741256666667,295.29482333333334,294.565984,295.722113,295.320829,294.72306066666664
2018-10-01,290.78277806451615,290.60077935483866,289.95168580645156,290.98600645161287,290.68090322580645,290.1671706451613
2018-11-01,282.29195766666663,281.99185133333333,281.26739133333336,282.36265633333335,281.92506133333336,281.3120423333333
2018-12-01,276.7915790322581,276.58040419354836,276.00049322580645,276.64879096774195,276.32546903225807,275.8821583870968
2019-01-01,275.03475258064515,274.83220032258066,274.15126032258064,275.1190906451613,274.7973651612903,274.2360958064516
2019-02-01,275.1613542857143,274.99949964285713,274.3719667857143,275.1666939285714,274.87174535714286,274.3507357142857
2019-03-01,275.27102645161295,275.1433996774194,274.57897129032256,275.00392322580643,274.72469290322584,274.24807612903226
2019-04-01,287.059005,286.89218066666666,286.28466366666663,286.99992333333336,286.713541,286.255811
2019-05-01,293.1135235483871,292.91335483870967,292.20841483870964,293.03291129032255,292.7017964516129,292.13119387096776
2019-06-01,299.812206,299.641368,299.0407366666667,299.8701766666666,299.561303,299.10341700000004
2019-07-01,302.39159548387096,302.16069161290324,301.51677193548386,302.4113238709677,302.04978,301.54984322580646
2019-08-01,300.06872483870967,299.7906680645161,299.0661122580645,300.1585767741936,299.7593993548387,299.1672187096774
2019-09-01,295.8806896666666,295.64414000000005,294.97872666666666,296.02835433333337,295.66920833333336,295.13134733333334
2019-10-01,287.78895161290325,287.5658141935484,286.89336580645164,287.93880354838706,287.5847841935484,287.03705483870965
2019-11-01,284.4107553333333,284.121333,283.400374,284.53233600000004,284.127294,283.5574723333333
2019-12-01,279.2265177419355,278.9259287096774,278.17378967741934,279.2138551612903,278.8112364516129,278.19896
2020-01-01,275.958155483871,275.760215483871,275.07559225806455,276.06625096774195,275.7350422580645,275.1455229032258
2020-02-01,274.9024720689655,274.7325206896552,274.0797603448276,274.8170534482759,274.5329175862069,273.9957603448276
2020-03-01,285.53005516129036,285.2340780645161,284.4384329032258,285.5347896774194,285.13705451612907,284.5005851612903
2020-04-01,288.3288186666667,288.16193899999996,287.5489476666667,288.37047233333334,288.09100366666667,287.6259303333334
2020-05-01,295.0239770967742,294.8789293548387,294.2291035483871,294.99486096774194,294.72234387096773,294.21356967741934
2020-06-01,298.90889766666663,298.709914,298.080083,298.984311,298.63621666666666,298.1275763333333
2020-07-01,303.79276,303.5144293548387,302.80714741935486,303.9268261290323,303.5183477419355,302.9520887096774
2020-08-01,298.49166967741934,298.26701580645164,297.6504058064516,298.61487516129034,298.25837548387096,297.7576958064516
2020-09-01,298.14057299999996,297.9161296666667,297.228458,298.24510733333335,297.90272999999996,297.3540566666667
2020-10-01,289.4372822580645,289.2303364516129,288.53803870967744,289.5972283870968,289.2604606451613,288.6867464516129
2020-11-01,285.6599083333333,285.36552300000005,284.626602,285.72017866666664,285.30993666666666,284.7205983333333
2020-12-01,276.2434987096774,276.03035741935486,275.38303580645163,276.17542741935483,275.8411970967742,275.3046696774194
2021-01-01,273.5356222580645,273.4011519354839,272.78131225806453,273.4481438709677,273.1947319354839,272.69983709677416
2021-02-01,270.9899317857143,270.94334357142856,270.4408553571429,270.7919685714286,270.6048489285714,270.2208653571428
2021-03-01,280.57420451612904,280.373514516129,279.7083929032258,280.37643322580647,280.0584812903226,279.53837967741936
2021-04-01,293.58862366666665,293.3274633333333,292.53024966666663,294.242814,293.87373833333334,293.210785
2021-05-01,296.79971741935486,296.6255793548387,295.950599032258,297.0341906451613,296.7338383870968,296.20371064516127
2021-06-01,301.91842333333335,301.78296033333334,301.1739073333334,302.01414,301.736027,301.2518786666667
2021-07-01,300.94111096774196,300.7749822580645,300.22374709677416,300.9361074193548,300.6320287096774,300.20635870967743
2021-08-01,301.30051677419357,301.1187841935484,300.51333548387095,301.52865322580647,301.2199416129032,300.73954838709676
2021-09-01,295.05379066666666,294.87857966666667,294.28445100000005,295.3103896666667,295.00827733333335,294.5338726666667
2021-10-01,288.58728612903224,288.4021003225806,287.7642190322581,288.8178480645161,288.4983970967742,287.9806341935484
2021-11-01,282.0885083333333,281.8878393333333,281.23568,282.16113633333333,281.836274,281.32013133333334
2021-12-01,277.98434677419357,277.7630503225807,277.0705316129032,277.8919609677419,277.5654167741936,277.01555322580646
2022-01-01,271.81992451612905,271.6964706451613,271.09056225806455,271.7623174193548,271.5254635483871,271.0499103225807
2022-02-01,277.54620214285717,277.4314242857143,276.8091060714286,277.38993678571427,277.1626703571429,276.68856535714286
2022-03-01,281.3620877419355,281.2131396774194,280.5989519354839,281.1214603225806,280.85463483870967,280.38546516129037
2022-04-01,287.81385366666666,287.67232466666667,287.070767,287.7490436666667,287.49488933333333,287.044761
2022-05-01,296.8145806451613,296.63237129032257,295.98651161290326,296.71183129032255,296.41553193548384,295.9327038709677
