season,"(42.125, -75.125)","(42.125, -74.875)","(42.125, -74.625)","(42.375, -75.125)","(42.375, -74.875)","(42.375, -74.625)"
DJF,226.29886802654963,241.01452430077697,250.797012569497,225.8497067179041,235.56990326491277,243.9931201997623
JJA,324.96042227500226,335.9210676026443,341.5852680854409,321.5634937281766,331.273673773711,337.35518425909305
MAM,289.031742367361,303.10636147020494,312.68030199720766,285.8803726514488,295.98177123264395,304.5780137300023
SON,286.569265468316,299.51209045205246,308.8561620380461,282.7069999246716,292.13571024591846,300.6501068907753
