centre_date,TAC,Var
1992-06-01,0.7081759493138903,1.044152221992618
1993-06-01,0.9364015516449218,2.790586126694419
1994-06-01,0.9287029174532447,3.4620216377877275
1995-06-01,0.9236225132183254,3.2331763256113
1996-06-01,0.9152738495205012,3.2883155052339292
1997-06-01,0.8865011886114925,2.5304698876790166
1998-06-01,0.8131648799280069,1.3638288477555955
1999-06-01,0.7629422385766145,0.835483637733771
2000-06-01,0.7652380205716536,0.7829856519679248
2001-06-01,0.7526449405958983,0.6840826341750527
2002-06-01,0.7211888844343933,0.5366766477372171
2003-06-01,0.5997012734887404,0.2915722320846389
2004-06-01,0.6400910708368857,0.2716931698077216
2005-06-01,0.7496523953860159,0.3837246684167916
2006-06-01,0.7998201357846629,0.46423250975264807
2007-06-01,0.7928828214290018,0.6540579625391378
2008-06-01,0.7393097492242731,0.6112646790230717
2009-06-01,0.7493808505196885,0.6553814073441234
2010-06-01,0.7379052308688514,0.6507364071290769
2011-06-01,0.7305433685305899,0.5815302568146885
2012-06-01,0.6440360046650677,0.3181723773652052
2013-06-01,0.7020382679737069,0.35186479649288416
2014-06-01,0.842368643741019,0.7120139438641641
2015-06-01,0.8550408415309286,0.8630847150350386
2016-06-01,0.8507007757776273,1.2450198051827064
2017-06-01,0.8514538145984083,1.1835312669911906
2018-06-01,0.8594936030627465,1.1263963929428693
2019-06-01,0.803188505499612,0.752076892214884
2020-06-01,0.7143061137818087,0.46684075412984377
2021-06-01,0.6440714353299403,0.15518505270467986
2022-06-01,0.5493413067817687,0.15499874352078288
2023-06-01,0.6158808631797746,0.15041948040367245
2024-06-01,0.7382567333571637,0.2541984207817041
2025-06-01,0.763346178142156,0.3299520976238601
2026-06-01,0.8267951337174272,0.5111343868482041
2027-06-01,0.8689878040524089,0.4705128238743419
2028-06-01,0.9129830562995058,0.576052043707789
2029-06-01,0.8519533466164279,0.3763045429560202
2030-06-01,0.8138076349749244,0.24915366844340356
2031-06-01,0.8214684827662695,0.24557669142601518
2032-06-01,0.7754456785022031,0.2635253328769531
2033-06-01,0.7567940878501487,0.23910107754172416
2034-06-01,0.837536607274459,0.38874220677373306
2035-06-01,0.8286759339379095,0.3632400797961907
2036-06-01,0.6848995589379334,0.21660825565457734
2037-06-01,0.9002254334533436,0.7071677562693179
2038-06-01,0.9131591430191552,1.1547039761891944
2039-06-01,0.8861472204167815,1.0262817665987802
2040-06-01,0.8704508511337284,0.8768379395423528
2041-06-01,0.8505957876952335,0.7296824789684957
2042-06-01,0.8482465700288742,0.475218342975212
2043-06-01,0.7490502962568749,0.25100954232778877
2044-06-01,0.6650446169389893,0.21604193414573444
2045-06-01,0.8183354491171217,0.6613686517207797
2046-06-01,0.8412225245212384,0.9863970607083062
2047-06-01,0.8305541594373977,1.013658377408976
2048-06-01,0.8121873553485581,0.9668229713859644
2049-06-01,0.8370649991897446,0.9082117658948913
2050-06-01,0.8502802899420445,0.7451565197536536
2051-06-01,0.8549981746077161,0.7676665455566739
2052-06-01,0.9245855185033979,1.2989598882799034
2053-06-01,0.9405384161338202,2.244457998007432
2054-06-01,0.9228482075010328,2.2439726280459813
2055-06-01,0.9268780198371337,2.1551059963966432
2056-06-01,0.8815979532950037,1.4842286499778776
2057-06-01,0.8808436023189664,1.2581168056802883
2058-06-01,0.7391119563525094,0.5601843078078718
2059-06-01,0.7064483060253754,0.4344982870650971
2060-06-01,0.6097798364051579,0.4863490063986869
2061-06-01,0.49025697907920085,0.3558176907546934
2062-06-01,0.5485030334459486,0.41607389647493875
2063-06-01,0.7178127474632077,0.7338046250990994
